Order ID,Order Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,,,,,,,,#CALC!
US-2015-109162,8/6/2015,Standard Class,KE-16420,Corporate,Bristol,Tennessee,South,TEC-MA-10004255,,,,,,,,
CA-2015-101931,28/10/2015,First Class,TS-21370,Corporate,Los Angeles,California,West,OFF-AR-10003986,,,,,,,,
CA-2015-101931,28/10/2015,First Class,TS-21370,Corporate,Los Angeles,California,West,OFF-EN-10004206,,,,,,,,
CA-2015-101931,28/10/2015,First Class,TS-21370,Corporate,Los Angeles,California,West,TEC-PH-10004241,,,,,,,,
CA-2015-101931,28/10/2015,First Class,TS-21370,Corporate,Los Angeles,California,West,OFF-PA-10001001,,,,,,,,
CA-2015-101931,28/10/2015,First Class,TS-21370,Corporate,Los Angeles,California,West,OFF-AR-10003876,,,,,,,,
CA-2018-129000,25/11/2018,Second Class,SZ-20035,Home Office,Canton,Michigan,Central,OFF-PA-10002558,,,,,,,,
CA-2018-161053,22/09/2018,First Class,JE-15745,Consumer,Fayetteville,Arkansas,South,TEC-MA-10004086,,,,,,,,
CA-2018-161053,22/09/2018,First Class,JE-15745,Consumer,Fayetteville,Arkansas,South,OFF-PA-10002333,,,,,,,,
CA-2016-142377,4/12/2016,Standard Class,MS-17980,Corporate,Springfield,Missouri,Central,OFF-AP-10003914,,,,,,,,
CA-2016-127593,21/09/2016,Same Day,DH-13675,Home Office,Quincy,Massachusetts,East,TEC-MA-10000112,,,,,,,,
CA-2018-130526,26/11/2018,First Class,GT-14755,Consumer,Rockford,Illinois,Central,TEC-MA-10002790,,,,,,,,
US-2018-131849,6/6/2018,Standard Class,GH-14410,Home Office,San Francisco,California,West,OFF-PA-10001661,,,,,,,,
US-2018-131849,6/6/2018,Standard Class,GH-14410,Home Office,San Francisco,California,West,OFF-PA-10001246,,,,,,,,
US-2018-105389,23/10/2018,Second Class,DM-13015,Consumer,San Antonio,Texas,Central,OFF-PA-10000308,,,,,,,,
US-2018-105389,23/10/2018,Second Class,DM-13015,Consumer,San Antonio,Texas,Central,OFF-PA-10001281,,,,,,,,
US-2018-105389,23/10/2018,Second Class,DM-13015,Consumer,San Antonio,Texas,Central,TEC-MA-10003066,,,,,,,,
CA-2015-140816,20/12/2015,Same Day,TC-21295,Consumer,Thornton,Colorado,West,TEC-MA-10003353,,,,,,,,
CA-2018-154039,17/02/2018,Standard Class,JK-16120,Home Office,Chicago,Illinois,Central,TEC-MA-10004125,,,,,,,,
CA-2018-154039,17/02/2018,Standard Class,JK-16120,Home Office,Chicago,Illinois,Central,TEC-MA-10001856,,,,,,,,
CA-2015-135755,3/5/2015,Standard Class,NC-18415,Consumer,Yonkers,New York,East,FUR-FU-10002379,,,,,,,,
CA-2015-135755,3/5/2015,Standard Class,NC-18415,Consumer,Yonkers,New York,East,TEC-MA-10004212,,,,,,,,
CA-2018-123246,17/10/2018,Second Class,AJ-10960,Consumer,San Diego,California,West,TEC-PH-10001468,,,,,,,,
CA-2016-157133,28/11/2016,Standard Class,LC-16885,Consumer,Champaign,Illinois,Central,OFF-EN-10001535,,,,,,,,
CA-2015-124709,27/07/2015,Second Class,GW-14605,Consumer,San Francisco,California,West,OFF-AR-10002704,,,,,,,,
CA-2018-146360,23/04/2018,Second Class,SC-20305,Consumer,Lawrence,Indiana,Central,OFF-SU-10003936,,,,,,,,
CA-2016-132486,23/10/2016,Second Class,JF-15355,Consumer,San Diego,California,West,TEC-MA-10004125,,,,,,,,
CA-2016-132486,23/10/2016,Second Class,JF-15355,Consumer,San Diego,California,West,OFF-EN-10001749,,,,,,,,
CA-2016-132486,23/10/2016,Second Class,JF-15355,Consumer,San Diego,California,West,TEC-AC-10004127,,,,,,,,
CA-2016-132486,23/10/2016,Second Class,JF-15355,Consumer,San Diego,California,West,OFF-SU-10003936,,,,,,,,
CA-2016-132486,23/10/2016,Second Class,JF-15355,Consumer,San Diego,California,West,TEC-PH-10001468,,,,,,,,
CA-2016-132486,23/10/2016,Second Class,JF-15355,Consumer,San Diego,California,West,TEC-MA-10004255,,,,,,,,
CA-2017-136231,5/9/2017,Second Class,DM-13015,Consumer,Johnson City,Tennessee,South,OFF-PA-10001281,,,,,,,,
CA-2017-136231,5/9/2017,Second Class,DM-13015,Consumer,Johnson City,Tennessee,South,OFF-PA-10002960,,,,,,,,
CA-2017-136231,5/9/2017,Second Class,DM-13015,Consumer,Johnson City,Tennessee,South,TEC-PH-10002114,,,,,,,,
CA-2017-136231,5/9/2017,Second Class,DM-13015,Consumer,Johnson City,Tennessee,South,TEC-MA-10002927,,,,,,,,
CA-2017-140641,28/10/2017,Standard Class,EP-13915,Consumer,Tampa,Florida,South,TEC-AC-10002380,,,,,,,,
CA-2015-151001,5/4/2015,First Class,JG-15805,Corporate,Decatur,Illinois,Central,TEC-MA-10003329,,,,,,,,
CA-2015-151001,5/4/2015,First Class,JG-15805,Corporate,Decatur,Illinois,Central,OFF-PA-10000312,,,,,,,,
CA-2016-129896,15/06/2016,Standard Class,PF-19120,Consumer,Gilbert,Arizona,West,TEC-PH-10001198,,,,,,,,
CA-2016-129896,15/06/2016,Standard Class,PF-19120,Consumer,Gilbert,Arizona,West,TEC-MA-10000904,,,,,,,,
CA-2016-129896,15/06/2016,Standard Class,PF-19120,Consumer,Gilbert,Arizona,West,OFF-AP-10003884,,,,,,,,
CA-2016-129896,15/06/2016,Standard Class,PF-19120,Consumer,Gilbert,Arizona,West,FUR-BO-10000112,,,,,,,,
CA-2015-152849,5/7/2015,Standard Class,DW-13195,Corporate,Knoxville,Tennessee,South,OFF-AR-10004974,,,,,,,,
US-2018-127341,29/01/2018,Standard Class,CK-12595,Consumer,Chicago,Illinois,Central,TEC-MA-10003329,,,,,,,,
CA-2017-167759,3/3/2017,Second Class,CC-12670,Consumer,Bloomington,Indiana,Central,OFF-AR-10003896,,,,,,,,
CA-2015-100895,2/6/2015,Standard Class,SV-20785,Consumer,Roswell,Georgia,South,TEC-AC-10000926,,,,,,,,
CA-2015-100895,2/6/2015,Standard Class,SV-20785,Consumer,Roswell,Georgia,South,TEC-PH-10003535,,,,,,,,
CA-2015-100895,2/6/2015,Standard Class,SV-20785,Consumer,Roswell,Georgia,South,OFF-PA-10003739,,,,,,,,
US-2017-163881,24/11/2017,Standard Class,SP-20860,Corporate,Los Angeles,California,West,TEC-AC-10004992,,,,,,,,
US-2017-163881,24/11/2017,Standard Class,SP-20860,Corporate,Los Angeles,California,West,OFF-AP-10002203,,,,,,,,
US-2017-163881,24/11/2017,Standard Class,SP-20860,Corporate,Los Angeles,California,West,TEC-AC-10000926,,,,,,,,
US-2017-144547,10/11/2017,Standard Class,MS-17770,Consumer,Houston,Texas,Central,FUR-BO-10000112,,,,,,,,
US-2015-112200,22/11/2015,Standard Class,TC-21475,Home Office,Bolingbrook,Illinois,Central,FUR-FU-10002379,,,,,,,,
CA-2018-110212,1/5/2018,Standard Class,SJ-20125,Home Office,Texarkana,Arkansas,South,FUR-BO-10002206,,,,,,,,
CA-2018-134285,7/12/2018,Standard Class,DS-13180,Corporate,San Antonio,Texas,Central,TEC-MA-10003329,,,,,,,,
CA-2018-134285,7/12/2018,Standard Class,DS-13180,Corporate,San Antonio,Texas,Central,TEC-MA-10000010,,,,,,,,
CA-2018-102267,30/11/2018,Standard Class,SC-20800,Consumer,Edinburg,Texas,Central,TEC-MA-10002412,,,,,,,,
CA-2018-157980,7/12/2018,First Class,SH-20395,Consumer,Toledo,Ohio,East,TEC-MA-10003674,,,,,,,,
CA-2016-121097,3/1/2016,Standard Class,SF-20965,Corporate,Baytown,Texas,Central,TEC-MA-10002178,,,,,,,,
CA-2016-151043,14/11/2016,Standard Class,MG-17680,Home Office,Philadelphia,Pennsylvania,East,OFF-AP-10001124,,,,,,,,
US-2016-119312,2/10/2016,Second Class,CS-12400,Home Office,Los Angeles,California,West,OFF-SU-10003936,,,,,,,,
CA-2016-167010,5/4/2016,Standard Class,VT-21700,Home Office,Philadelphia,Pennsylvania,East,OFF-AP-10002203,,,,,,,,
CA-2016-167010,5/4/2016,Standard Class,VT-21700,Home Office,Philadelphia,Pennsylvania,East,TEC-AC-10004420,,,,,,,,
CA-2016-167010,5/4/2016,Standard Class,VT-21700,Home Office,Philadelphia,Pennsylvania,East,TEC-MA-10001856,,,,,,,,
CA-2016-167010,5/4/2016,Standard Class,VT-21700,Home Office,Philadelphia,Pennsylvania,East,TEC-MA-10000904,,,,,,,,
CA-2016-167010,5/4/2016,Standard Class,VT-21700,Home Office,Philadelphia,Pennsylvania,East,TEC-MA-10002694,,,,,,,,
CA-2016-167010,5/4/2016,Standard Class,VT-21700,Home Office,Philadelphia,Pennsylvania,East,TEC-MA-10001031,,,,,,,,
CA-2016-167010,5/4/2016,Standard Class,VT-21700,Home Office,Philadelphia,Pennsylvania,East,FUR-FU-10003798,,,,,,,,
CA-2016-167010,5/4/2016,Standard Class,VT-21700,Home Office,Philadelphia,Pennsylvania,East,TEC-MA-10001570,,,,,,,,
CA-2018-126788,5/6/2018,First Class,AB-10105,Consumer,Pearland,Texas,Central,FUR-FU-10003095,,,,,,,,
CA-2018-148068,18/09/2018,Standard Class,MM-18280,Corporate,New York City,New York,East,TEC-AC-10000926,,,,,,,,
CA-2018-148068,18/09/2018,Standard Class,MM-18280,Corporate,New York City,New York,East,OFF-AR-10003876,,,,,,,,
US-2018-142573,18/07/2018,Standard Class,ML-17410,Consumer,Phoenix,Arizona,West,OFF-EN-10004206,,,,,,,,
US-2018-142573,18/07/2018,Standard Class,ML-17410,Consumer,Phoenix,Arizona,West,OFF-PA-10000308,,,,,,,,
US-2018-142573,18/07/2018,Standard Class,ML-17410,Consumer,Phoenix,Arizona,West,TEC-MA-10003589,,,,,,,,
US-2018-142573,18/07/2018,Standard Class,ML-17410,Consumer,Phoenix,Arizona,West,OFF-PA-10000312,,,,,,,,
US-2016-148817,1/12/2016,Standard Class,KD-16495,Corporate,Chesapeake,Virginia,South,FUR-FU-10003095,,,,,,,,
US-2016-148817,1/12/2016,Standard Class,KD-16495,Corporate,Chesapeake,Virginia,South,FUR-BO-10002206,,,,,,,,
CA-2017-110044,28/06/2017,Second Class,RF-19735,Consumer,Chicago,Illinois,Central,FUR-FU-10002379,,,,,,,,
CA-2018-146920,28/08/2018,Standard Class,SC-20305,Consumer,Chicago,Illinois,Central,FUR-CH-10002317,,,,,,,,
CA-2018-146920,28/08/2018,Standard Class,SC-20305,Consumer,Chicago,Illinois,Central,TEC-MA-10001695,,,,,,,,
CA-2015-103940,17/09/2015,Standard Class,BN-11515,Consumer,Seattle,Washington,West,TEC-PH-10003535,,,,,,,,
CA-2015-103940,17/09/2015,Standard Class,BN-11515,Consumer,Seattle,Washington,West,TEC-AC-10002600,,,,,,,,
CA-2015-103940,17/09/2015,Standard Class,BN-11515,Consumer,Seattle,Washington,West,OFF-PA-10001725,,,,,,,,
CA-2015-103940,17/09/2015,Standard Class,BN-11515,Consumer,Seattle,Washington,West,OFF-PA-10003919,,,,,,,,
CA-2017-162082,14/03/2017,First Class,JS-15880,Consumer,Harlingen,Texas,Central,TEC-MA-10004212,,,,,,,,
CA-2017-162082,14/03/2017,First Class,JS-15880,Consumer,Harlingen,Texas,Central,TEC-MA-10002412,,,,,,,,
CA-2017-162082,14/03/2017,First Class,JS-15880,Consumer,Harlingen,Texas,Central,TEC-AC-10002600,,,,,,,,
CA-2017-132094,26/08/2017,Standard Class,VG-21805,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10001725,,,,,,,,
CA-2017-132094,26/08/2017,Standard Class,VG-21805,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10004241,,,,,,,,
CA-2018-123001,2/9/2018,Standard Class,AW-10840,Consumer,Bakersfield,California,West,TEC-MA-10003353,,,,,,,,
CA-2018-123001,2/9/2018,Standard Class,AW-10840,Consumer,Bakersfield,California,West,OFF-PA-10004438,,,,,,,,
CA-2018-123001,2/9/2018,Standard Class,AW-10840,Consumer,Bakersfield,California,West,TEC-AC-10002600,,,,,,,,
CA-2016-118955,16/06/2016,Standard Class,LS-17230,Consumer,Grand Prairie,Texas,Central,TEC-MA-10003674,,,,,,,,
CA-2016-118955,16/06/2016,Standard Class,LS-17230,Consumer,Grand Prairie,Texas,Central,TEC-MA-10002981,,,,,,,,
CA-2016-118955,16/06/2016,Standard Class,LS-17230,Consumer,Grand Prairie,Texas,Central,OFF-BI-10003718,,,,,,,,
US-2017-143448,10/12/2017,Same Day,MH-17455,Consumer,Greenwood,Indiana,Central,FUR-FU-10003798,,,,,,,,
CA-2018-117863,18/05/2018,Standard Class,TS-21340,Consumer,New York City,New York,East,TEC-MA-10004255,,,,,,,,
CA-2018-117863,18/05/2018,Standard Class,TS-21340,Consumer,New York City,New York,East,OFF-PA-10000210,,,,,,,,
CA-2018-160458,27/05/2018,Second Class,EH-13945,Consumer,Memphis,Tennessee,South,OFF-AR-10003477,,,,,,,,
US-2017-142685,23/06/2017,Standard Class,MG-17695,Consumer,Buffalo,New York,East,FUR-FU-10003095,,,,,,,,
CA-2017-133144,16/05/2017,Second Class,DO-13435,Consumer,Los Angeles,California,West,TEC-MA-10002927,,,,,,,,
CA-2018-167871,18/11/2018,Standard Class,AF-10870,Consumer,Homestead,Florida,South,FUR-FU-10003095,,,,,,,,
CA-2018-167871,18/11/2018,Standard Class,AF-10870,Consumer,Homestead,Florida,South,TEC-PH-10004875,,,,,,,,
CA-2017-119963,18/11/2017,Standard Class,SN-20710,Home Office,Pasadena,Texas,Central,FUR-CH-10002317,,,,,,,,
CA-2017-119963,18/11/2017,Standard Class,SN-20710,Home Office,Pasadena,Texas,Central,TEC-MA-10002790,,,,,,,,
CA-2017-119963,18/11/2017,Standard Class,SN-20710,Home Office,Pasadena,Texas,Central,OFF-PA-10000919,,,,,,,,
CA-2017-119963,18/11/2017,Standard Class,SN-20710,Home Office,Pasadena,Texas,Central,OFF-EN-10001749,,,,,,,,
CA-2015-121167,28/11/2015,Second Class,MO-17500,Consumer,Freeport,New York,East,TEC-MA-10003674,,,,,,,,
US-2017-151862,1/3/2017,Standard Class,ON-18715,Corporate,Denver,Colorado,West,TEC-MA-10002981,,,,,,,,
CA-2018-152961,15/01/2018,Standard Class,SC-20095,Consumer,Quincy,Massachusetts,East,OFF-AP-10000326,,,,,,,,
CA-2015-133228,4/4/2015,Standard Class,MS-17710,Consumer,Detroit,Michigan,Central,OFF-AR-10004974,,,,,,,,
CA-2015-133228,4/4/2015,Standard Class,MS-17710,Consumer,Detroit,Michigan,Central,FUR-TA-10001691,,,,,,,,
CA-2017-114951,26/06/2017,Standard Class,DN-13690,Consumer,San Francisco,California,West,OFF-LA-10003388,,,,,,,,
CA-2017-156573,29/05/2017,Standard Class,RB-19360,Consumer,Nashville,Tennessee,South,TEC-MA-10003589,,,,,,,,
CA-2017-156573,29/05/2017,Standard Class,RB-19360,Consumer,Nashville,Tennessee,South,TEC-PH-10002645,,,,,,,,
CA-2017-156573,29/05/2017,Standard Class,RB-19360,Consumer,Nashville,Tennessee,South,TEC-PH-10001949,,,,,,,,
CA-2016-113901,19/10/2016,Standard Class,NH-18610,Corporate,Detroit,Michigan,Central,TEC-MA-10002412,,,,,,,,
CA-2016-113901,19/10/2016,Standard Class,NH-18610,Corporate,Detroit,Michigan,Central,OFF-AP-10001124,,,,,,,,
CA-2018-134838,19/02/2018,First Class,ED-13885,Home Office,Los Angeles,California,West,TEC-MA-10003066,,,,,,,,
CA-2018-134838,19/02/2018,First Class,ED-13885,Home Office,Los Angeles,California,West,TEC-PH-10002352,,,,,,,,
CA-2017-120257,22/09/2017,Standard Class,PW-19240,Consumer,Philadelphia,Pennsylvania,East,TEC-MA-10001016,,,,,,,,
CA-2015-164910,12/11/2015,Second Class,DM-13345,Corporate,Asheville,North Carolina,South,TEC-PH-10002352,,,,,,,,
CA-2017-149902,1/4/2017,Standard Class,DW-13540,Consumer,New York City,New York,East,OFF-EN-10001535,,,,,,,,
CA-2017-146010,20/05/2017,First Class,EH-14125,Home Office,Colorado Springs,Colorado,West,TEC-MA-10001570,,,,,,,,
US-2016-163685,1/6/2016,Standard Class,KE-16420,Corporate,San Antonio,Texas,Central,TEC-MA-10001856,,,,,,,,
US-2016-163685,1/6/2016,Standard Class,KE-16420,Corporate,San Antonio,Texas,Central,TEC-MA-10003673,,,,,,,,
CA-2015-135090,22/11/2015,Standard Class,SP-20920,Consumer,Los Angeles,California,West,OFF-PA-10002960,,,,,,,,
CA-2016-132374,22/02/2016,Second Class,PS-19045,Home Office,Sterling Heights,Michigan,Central,TEC-MA-10002694,,,,,,,,
CA-2017-167556,29/03/2017,Standard Class,JM-15250,Consumer,New York City,New York,East,TEC-MA-10003066,,,,,,,,
CA-2017-167556,29/03/2017,Standard Class,JM-15250,Consumer,New York City,New York,East,FUR-FU-10002874,,,,,,,,
CA-2017-167556,29/03/2017,Standard Class,JM-15250,Consumer,New York City,New York,East,OFF-AR-10004790,,,,,,,,
CA-2017-167556,29/03/2017,Standard Class,JM-15250,Consumer,New York City,New York,East,OFF-AP-10003914,,,,,,,,
US-2017-116400,22/10/2017,First Class,EB-13930,Consumer,Richmond,Virginia,South,FUR-BO-10001567,,,,,,,,
CA-2018-101308,2/10/2018,Standard Class,FG-14260,Home Office,Seattle,Washington,West,OFF-LA-10002473,,,,,,,,
CA-2018-101308,2/10/2018,Standard Class,FG-14260,Home Office,Seattle,Washington,West,OFF-AP-10002203,,,,,,,,
CA-2015-114517,23/12/2015,Standard Class,TH-21235,Corporate,New York City,New York,East,OFF-PA-10002960,,,,,,,,
CA-2015-114517,23/12/2015,Standard Class,TH-21235,Corporate,New York City,New York,East,OFF-AR-10004790,,,,,,,,
CA-2018-119564,15/12/2018,Standard Class,PL-18925,Home Office,Seattle,Washington,West,TEC-MA-10002927,,,,,,,,
CA-2017-135265,7/7/2017,Second Class,CC-12370,Consumer,Los Angeles,California,West,FUR-FU-10002874,,,,,,,,
CA-2017-135265,7/7/2017,Second Class,CC-12370,Consumer,Los Angeles,California,West,OFF-PA-10001725,,,,,,,,
CA-2017-135265,7/7/2017,Second Class,CC-12370,Consumer,Los Angeles,California,West,TEC-MA-10002790,,,,,,,,
CA-2017-108735,17/04/2017,Standard Class,JM-15535,Consumer,Lakewood,California,West,OFF-PA-10002960,,,,,,,,
CA-2018-112333,8/4/2018,Standard Class,KF-16285,Home Office,Plainfield,New Jersey,East,TEC-PH-10002352,,,,,,,,
CA-2018-112333,8/4/2018,Standard Class,KF-16285,Home Office,Plainfield,New Jersey,East,TEC-MA-10000904,,,,,,,,
US-2017-159415,17/04/2017,Standard Class,CS-12175,Corporate,Columbia,Tennessee,South,TEC-MA-10003673,,,,,,,,
CA-2015-122588,25/11/2015,Second Class,AR-10540,Consumer,Woonsocket,Rhode Island,East,OFF-AR-10003896,,,,,,,,
CA-2015-137589,3/11/2015,Standard Class,MS-17770,Consumer,Lancaster,Pennsylvania,East,TEC-PH-10001949,,,,,,,,
CA-2016-161998,1/5/2016,Standard Class,DB-13120,Corporate,Tampa,Florida,South,TEC-MA-10004086,,,,,,,,
CA-2016-161998,1/5/2016,Standard Class,DB-13120,Corporate,Tampa,Florida,South,TEC-AC-10004814,,,,,,,,
CA-2016-161998,1/5/2016,Standard Class,DB-13120,Corporate,Tampa,Florida,South,OFF-PA-10001725,,,,,,,,
CA-2016-105627,8/3/2016,Standard Class,DK-12895,Consumer,Kenosha,Wisconsin,Central,OFF-AR-10003896,,,,,,,,
CA-2016-105627,8/3/2016,Standard Class,DK-12895,Consumer,Kenosha,Wisconsin,Central,OFF-PA-10004438,,,,,,,,
CA-2016-105627,8/3/2016,Standard Class,DK-12895,Consumer,Kenosha,Wisconsin,Central,TEC-MA-10000112,,,,,,,,
CA-2016-105627,8/3/2016,Standard Class,DK-12895,Consumer,Kenosha,Wisconsin,Central,TEC-PH-10004241,,,,,,,,
CA-2016-105627,8/3/2016,Standard Class,DK-12895,Consumer,Kenosha,Wisconsin,Central,OFF-PA-10000312,,,,,,,,
US-2016-149629,17/07/2016,Second Class,MP-17965,Corporate,Port Saint Lucie,Florida,South,TEC-MA-10003066,,,,,,,,
CA-2015-116834,11/10/2015,Standard Class,Dp-13240,Home Office,Seattle,Washington,West,OFF-AR-10003896,,,,,,,,
CA-2015-116834,11/10/2015,Standard Class,Dp-13240,Home Office,Seattle,Washington,West,TEC-AC-10004992,,,,,,,,
CA-2017-145730,3/3/2017,Standard Class,CC-12220,Consumer,San Antonio,Texas,Central,TEC-MA-10003353,,,,,,,,
CA-2017-145730,3/3/2017,Standard Class,CC-12220,Consumer,San Antonio,Texas,Central,OFF-AR-10003477,,,,,,,,
CA-2017-145730,3/3/2017,Standard Class,CC-12220,Consumer,San Antonio,Texas,Central,TEC-MA-10002178,,,,,,,,
US-2016-168732,10/12/2016,Standard Class,KM-16660,Consumer,Roswell,Georgia,South,OFF-AP-10000326,,,,,,,,
US-2016-168732,10/12/2016,Standard Class,KM-16660,Consumer,Roswell,Georgia,South,OFF-ST-10001034,,,,,,,,
US-2016-168732,10/12/2016,Standard Class,KM-16660,Consumer,Roswell,Georgia,South,TEC-MA-10003589,,,,,,,,
CA-2016-107468,18/12/2016,Standard Class,MK-17905,Corporate,Louisville,Colorado,West,TEC-MA-10003066,,,,,,,,
CA-2018-144463,1/1/2018,Standard Class,SC-20725,Consumer,Los Angeles,California,West,OFF-AR-10004790,,,,,,,,
CA-2018-100811,21/11/2018,First Class,CC-12475,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10004438,,,,,,,,
CA-2018-100811,21/11/2018,First Class,CC-12475,Consumer,Philadelphia,Pennsylvania,East,OFF-EN-10004007,,,,,,,,
CA-2016-153612,22/12/2016,Standard Class,BT-11305,Home Office,Superior,Wisconsin,Central,OFF-PA-10000312,,,,,,,,
CA-2016-165624,23/08/2016,Standard Class,FH-14350,Consumer,Atlanta,Georgia,South,OFF-AR-10002671,,,,,,,,
CA-2016-165624,23/08/2016,Standard Class,FH-14350,Consumer,Atlanta,Georgia,South,OFF-AP-10003884,,,,,,,,
CA-2016-165624,23/08/2016,Standard Class,FH-14350,Consumer,Atlanta,Georgia,South,OFF-AP-10002203,,,,,,,,
CA-2016-165624,23/08/2016,Standard Class,FH-14350,Consumer,Atlanta,Georgia,South,TEC-AC-10000926,,,,,,,,
CA-2016-165624,23/08/2016,Standard Class,FH-14350,Consumer,Atlanta,Georgia,South,OFF-PA-10003739,,,,,,,,
CA-2016-165624,23/08/2016,Standard Class,FH-14350,Consumer,Atlanta,Georgia,South,TEC-MA-10003329,,,,,,,,
CA-2016-165624,23/08/2016,Standard Class,FH-14350,Consumer,Atlanta,Georgia,South,TEC-MA-10002694,,,,,,,,
CA-2015-154963,22/06/2015,Standard Class,AA-10645,Consumer,Chester,Pennsylvania,East,OFF-EN-10004007,,,,,,,,
CA-2015-154963,22/06/2015,Standard Class,AA-10645,Consumer,Chester,Pennsylvania,East,OFF-PA-10002333,,,,,,,,
CA-2015-154963,22/06/2015,Standard Class,AA-10645,Consumer,Chester,Pennsylvania,East,TEC-MA-10004212,,,,,,,,
CA-2018-130764,27/10/2018,First Class,JO-15145,Corporate,San Francisco,California,West,OFF-BI-10003718,,,,,,,,
CA-2018-130764,27/10/2018,First Class,JO-15145,Corporate,San Francisco,California,West,OFF-AP-10001124,,,,,,,,
CA-2018-139311,11/8/2018,First Class,SF-20965,Corporate,Bedford,Texas,Central,TEC-MA-10003329,,,,,,,,
CA-2018-139311,11/8/2018,First Class,SF-20965,Corporate,Bedford,Texas,Central,OFF-PA-10004438,,,,,,,,
CA-2018-139311,11/8/2018,First Class,SF-20965,Corporate,Bedford,Texas,Central,TEC-MA-10001570,,,,,,,,
CA-2018-139311,11/8/2018,First Class,SF-20965,Corporate,Bedford,Texas,Central,OFF-AR-10003876,,,,,,,,
CA-2018-124296,24/12/2018,Standard Class,CS-12355,Consumer,Lafayette,Louisiana,South,TEC-PH-10002075,,,,,,,,
CA-2018-124296,24/12/2018,Standard Class,CS-12355,Consumer,Lafayette,Louisiana,South,TEC-MA-10003337,,,,,,,,
CA-2017-169957,26/09/2017,Standard Class,SN-20710,Home Office,Covington,Washington,West,TEC-MA-10003230,,,,,,,,
CA-2017-169957,26/09/2017,Standard Class,SN-20710,Home Office,Covington,Washington,West,TEC-PH-10004241,,,,,,,,
CA-2017-169957,26/09/2017,Standard Class,SN-20710,Home Office,Covington,Washington,West,OFF-AR-10003958,,,,,,,,
US-2017-108777,12/12/2017,Same Day,JM-15655,Corporate,Lorain,Ohio,East,TEC-MA-10003337,,,,,,,,
US-2017-108777,12/12/2017,Same Day,JM-15655,Corporate,Lorain,Ohio,East,TEC-PH-10003535,,,,,,,,
CA-2016-148859,28/12/2016,Standard Class,FH-14350,Consumer,Chicago,Illinois,Central,OFF-PA-10003739,,,,,,,,
CA-2015-110786,29/12/2015,Standard Class,AJ-10795,Corporate,San Francisco,California,West,OFF-AP-10000326,,,,,,,,
CA-2015-110786,29/12/2015,Standard Class,AJ-10795,Corporate,San Francisco,California,West,OFF-AR-10002671,,,,,,,,
CA-2015-110786,29/12/2015,Standard Class,AJ-10795,Corporate,San Francisco,California,West,TEC-AC-10004420,,,,,,,,
CA-2015-110786,29/12/2015,Standard Class,AJ-10795,Corporate,San Francisco,California,West,TEC-AC-10002600,,,,,,,,
CA-2015-110786,29/12/2015,Standard Class,AJ-10795,Corporate,San Francisco,California,West,FUR-BO-10000112,,,,,,,,
CA-2015-110786,29/12/2015,Standard Class,AJ-10795,Corporate,San Francisco,California,West,TEC-MA-10000112,,,,,,,,
CA-2015-110786,29/12/2015,Standard Class,AJ-10795,Corporate,San Francisco,California,West,TEC-PH-10004241,,,,,,,,
CA-2016-137750,25/06/2016,Standard Class,JF-15565,Consumer,San Francisco,California,West,TEC-PH-10002114,,,,,,,,
CA-2016-136378,2/4/2016,Standard Class,CS-11845,Corporate,Houston,Texas,Central,TEC-PH-10004241,,,,,,,,
CA-2018-100356,21/10/2018,Standard Class,SP-20920,Consumer,Chicago,Illinois,Central,OFF-LA-10003388,,,,,,,,
US-2016-166520,16/07/2016,First Class,KE-16420,Corporate,New York City,New York,East,OFF-PA-10002001,,,,,,,,
US-2016-166520,16/07/2016,First Class,KE-16420,Corporate,New York City,New York,East,OFF-PA-10000210,,,,,,,,
CA-2018-136350,24/06/2018,Second Class,GA-14515,Consumer,New York City,New York,East,OFF-PA-10003739,,,,,,,,
CA-2018-136350,24/06/2018,Second Class,GA-14515,Consumer,New York City,New York,East,TEC-MA-10001570,,,,,,,,
CA-2015-122931,29/09/2015,Standard Class,SM-20950,Corporate,Philadelphia,Pennsylvania,East,TEC-MA-10002178,,,,,,,,
CA-2015-122931,29/09/2015,Standard Class,SM-20950,Corporate,Philadelphia,Pennsylvania,East,TEC-MA-10003673,,,,,,,,
CA-2015-122931,29/09/2015,Standard Class,SM-20950,Corporate,Philadelphia,Pennsylvania,East,TEC-MA-10003353,,,,,,,,
CA-2015-122931,29/09/2015,Standard Class,SM-20950,Corporate,Philadelphia,Pennsylvania,East,TEC-MA-10002981,,,,,,,,
CA-2015-122931,29/09/2015,Standard Class,SM-20950,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10003739,,,,,,,,
CA-2015-122931,29/09/2015,Standard Class,SM-20950,Corporate,Philadelphia,Pennsylvania,East,TEC-PH-10003535,,,,,,,,
CA-2015-163034,24/11/2015,Standard Class,DK-12985,Consumer,Chicago,Illinois,Central,TEC-MA-10003353,,,,,,,,
CA-2016-124058,20/11/2016,Standard Class,LC-16885,Consumer,Oakland,California,West,OFF-AR-10003958,,,,,,,,
CA-2016-124058,20/11/2016,Standard Class,LC-16885,Consumer,Oakland,California,West,TEC-MA-10000010,,,,,,,,
